Abeillia abeillei_Smaragdkehlkolibri
Fulica gigantea_Riesenblässhuhn
Fulica rufifrons_Rotstirn-Blässhuhn
Fulmarus glacialis_Eissturmvogel
Fulvetta formosana_Taiwangrasmücke
Fulvetta ludlowi_Braunohr-Grasmücke
Fulvetta vinipectus_Weißbrauen-Grasmücke
Furnarius cinnamomeus_Weißbauchtöpfer
Furnarius cristatus_Haubentöpfer
Furnarius figulus_Schwarzspitzentöpfer
Furnarius leucopus_Blassfußtöpfer
Furnarius longirostris_Kolumbientöpfer
Furnarius minor_Kleintöpfer
Furnarius rufus_Rosttöpfer
Galbalcyrhynchus leucotis_Kastanienglanzvogel
Galbalcyrhynchus purusianus_Purúsglanzvogel
Galbula albirostris_Gelbschnabel-Glanzvogel
Galbula chalcothorax_Purpurglanzvogel
Galbula cyanescens_Blaustirn-Glanzvogel
Galbula cyanicollis_Blauhals-Glanzvogel
Galbula dea_Paradiesglanzvogel
Galbula galbula_Grünschwanz-Glanzvogel
Galbula leucogastra_Bronzeglanzvogel
Galbula pastazae_Kupferglanzvogel
Galbula ruficauda_Rotschwanz-Glanzvogel
Galbula tombacea_Weißkinn-Glanzvogel
Galerida cristata_Haubenlerche
Galerida deva_Devalerche
Galerida magnirostris_Dickschnabellerche
Galerida malabarica_Malabarlerche
Galerida theklae_Theklalerche
Gallicrex cinerea_Schildralle
Gallinago delicata_Wilsonbekassine
Gallinago gallinago_Bekassine
Gallinago hardwickii_Japanbekassine
Gallinago imperialis_Kaiserbekassine
Gallinago jamesoni_Andenbekassine
Gallinago media_Doppelschnepfe
Gallinago megala_Waldbekassine
Gallinago nobilis_Nobelbekassine
Gallinago paraguaiae_Magellanbekassine
Gallinago stenura_Spießbekassine
Gallinago undulata_Riesenbekassine
Gallinula chloropus_Teichhuhn
Gallinula galeata_Amerikateichhuhn
Gallinula tenebrosa_Papuateichhuhn
Gallirallus australis_Wekaralle
Gallirallus okinawae_Okinawa Rail
Gallirallus philippensis_Buff-banded Rail
Gallirallus torquatus_Barred Rail
Galloperdix bicalcarata_Ceylonspornhuhn
Galloperdix spadicea_Rotspornhuhn
Gallus gallus_Bankivahuhn
Gallus lafayettii_Ceylonhuhn
Gallus sonneratii_Sonnerathuhn
Gallus varius_Gabelschwanzhuhn
Gampsonyx swainsonii_Perlaar
Gampsorhynchus rufulus_Weißkopf-Baumdrossling
Gampsorhynchus torquatus_Halsband-Baumdrossling
Garrulax calvus_Bare-headed Laughingthrush
Garrulax canorus_Augenbrauenhäherling
Garrulax leucolophus_Weißhaubenhäherling
Garrulax lugubris_Black Laughingthrush
Garrulax milleti_Kapuzenhäherling
Garrulax monileger_Lätzchenhäherling
Garrulax palliatus_Schieferhäherling
Garrulax perspicillatus_Masked Laughingthrush
Garrulax taewanus_Taiwanhäherling
Garrulus glandarius_Eichelhäher
Garrulus lanceolatus_Strichelhäher
Garrulus lidthi_Prachthäher
Gavia arctica_Prachttaucher
Gavia immer_Eistaucher
Gavia pacifica_Pazifiktaucher
Gavia stellata_Sterntaucher
Gavicalis virescens_Pfeifhonigfresser
Gecinulus grantia_Fahlstirnspecht
Gecinulus viridis_Bambusspecht
Gelochelidon nilotica_Lachseeschwalbe
Geocerthia serrana_Streifenerdhacker
Geococcyx californianus_Wegekuckuck
Geococcyx velox_Rennkuckuck
Geoffroyus geoffroyi_Rotkopfpapagei
Geoffroyus heteroclitus_Bismarckpapagei
Geokichla citrina_Damadrossel
Geokichla gurneyi_Gurneydrossel
Geokichla peronii_Timordrossel
Geokichla piaggiae_Orangedrossel
Geokichla sibirica_Schieferdrossel
Geokichla spiloptera_Fleckflügeldrossel
Geopelia humeralis_Kupfernackentäubchen
Geopelia placida_Friedenstäubchen
Geopelia striata_Sperbertäubchen
Geositta antarctica_Feuerland-Erdhacker
Geositta cunicularia_Patagonienerdhacker
Geositta poeciloptera_Camposerdhacker
Geositta punensis_Altiplano-Erdhacker
Geositta rufipennis_Rotschwanz-Erdhacker
Geositta tenuirostris_Dünnschnabel-Erdhacker
Geospizopsis plebejus_Aschbrust-Ammertangare
Geospizopsis unicolor_Bleiammertangare
Geothlypis aequinoctialis_Maskengelbkehlchen
Geothlypis auricularis_Schwarzaugen-Gelbkehlchen
Geothlypis beldingi_Sumpfgelbkehlchen
Geothlypis chiriquensis_Chiriquígelbkehlchen
Geothlypis formosa_Kentuckygelbkehlchen
Geothlypis nelsoni_Berggelbkehlchen
Geothlypis philadelphia_Graukopf-Waldsänger
Geothlypis poliocephala_Wiesengelbkehlchen
Geothlypis rostrata_Bahamagelbkehlchen
Geothlypis semiflava_Olivscheitel-Gelbkehlchen
Geothlypis speciosa_Ockerbrust-Gelbkehlchen
Geothlypis tolmiei_Dickichtwaldsänger
Geothlypis trichas_Weidengelbkehlchen
Geothlypis velata_Brasiliengelbkehlchen
Geotrygon chrysia_Bahamataube
Geotrygon montana_Bergtaube
Geranoaetus albicaudatus_Weißschwanzbussard
Geranoaetus melanoleucus_Andenbussard
Geranoaetus polyosoma_Rotrückenbussard
Geranospiza caerulescens_Stelzenbussard
Geronticus eremita_Waldrapp
Gerygone chloronota_Grünrückengerygone
Gerygone flavolateralis_Fächerschwanzgerygone
Gerygone fusca_Weißschwanzgerygone
Gerygone igata_Maorigerygone
Gerygone levigaster_Mangrovegerygone
Gerygone magnirostris_Sumpfgerygone
Gerygone mouki_Grauwangengerygone
Gerygone olivacea_Weißkehlgerygone
Gerygone palpebrosa_Elfengerygone
Gerygone ruficollis_Baumfarngerygone
Gerygone sulphurea_Goldbrustgerygone
Glareola lactea_Sandbrachschwalbe
Glareola maldivarum_Orientbrachschwalbe
Glareola nordmanni_Schwarzflügel-Brachschwalbe
Glareola pratincola_Rotflügel-Brachschwalbe
Glaucidium bolivianum_Bolivienzwergkauz
Glaucidium brasilianum_Brasilzwergkauz
Glaucidium brodiei_Wachtelzwergkauz
Glaucidium californicum_Kalifornienzwergkauz
Glaucidium capense_Kapzwergkauz
Glaucidium castanopterum_Trillerzwergkauz
Glaucidium castanotum_Kastanienmantel-Zwergkauz
Glaucidium costaricanum_Costa-Rica-Zwergkauz
Glaucidium cuculoides_Kuckuckszwergkauz
Glaucidium gnoma_Gnomenzwergkauz
Glaucidium griseiceps_Graukopf-Zwergkauz
Glaucidium hardyi_Amazonaszwergkauz
Glaucidium hoskinsii_Hoskinszwergkauz
Glaucidium jardinii_Andenzwergkauz
Glaucidium minutissimum_Kleinstzwergkauz
Glaucidium nana_Australzwergkauz
Glaucidium nubicola_Nebelzwergkauz
Glaucidium palmarum_Palmenzwergkauz
Glaucidium parkeri_Parkerzwergkauz
Glaucidium passerinum_Sperlingskauz
Glaucidium perlatum_Perlzwergkauz
Glaucidium peruanum_Peruzwergkauz
Glaucidium radiatum_Dschungelzwergkauz
Glaucidium sanchezi_Sanchezzwergkauz
Glaucidium siju_Kubazwergkauz
Glaucis hirsutus_Rotschwanz-Schattenkolibri
Gliciphila melanops_Goldscheitel-Honigfresser
Glossopsitta concinna_Moschuslori
Glossopsitta porphyrocephala_Purple-crowned Lorikeet
Glossopsitta pusilla_Little Lorikeet
Glyphorynchus spirurus_Keilschnabel-Baumsteiger
Gnorimopsar chopi_Palmenstärling
Gorsachius melanolophus_Wellenreiher
Gracula indica_Indienbeo
Gracula ptilogenys_Dschungelbeo
Gracula religiosa_Bergbeo
Gracupica contra_Elsterstar
Gracupica nigricollis_Schwarzhalsstar
Grallaria albigula_Grauflanken-Ameisenpitta
Grallaria alleni_Grauscheitel-Ameisenpitta
Grallaria andicolus_Strichelkopf-Ameisenpitta
Grallaria bangsi_Ockerkehl-Ameisenpitta
Grallaria blakei_Kastanienameisenpitta
Grallaria capitalis_Rostameisenpitta
Grallaria carrikeri_Blassschnabel-Ameisenpitta
Grallaria dignissima_Rostkehl-Ameisenpitta
Grallaria erythroleuca_Weißflecken-Ameisenpitta
Grallaria erythrotis_Rostwangen-Ameisenpitta
Grallaria flavotincta_Gelbbrust-Ameisenpitta
Grallaria gigantea_Riesenameisenpitta
Grallaria griseonucha_Graunacken-Ameisenpitta
Grallaria guatimalensis_Kehlband-Ameisenpitta
Grallaria haplonota_Ockerbart-Ameisenpitta
Grallaria hypoleuca_Blassbauch-Ameisenpitta
Grallaria kaestneri_Cundinamarca-Ameisenpitta
Grallaria milleri_Brustband-Ameisenpitta
Grallaria nuchalis_Rostnacken-Ameisenpitta
Grallaria przewalskii_Taczanowskiameisenpitta
Grallaria quitensis_Grauwangen-Ameisenpitta
Grallaria ridgelyi_Zügelfleck-Ameisenpitta
Grallaria ruficapilla_Rostkappen-Ameisenpitta
Grallaria rufocinerea_Zweifarben-Ameisenpitta
Grallaria rufula_Einfarb-Ameisenpitta
Grallaria squamigera_Ockerbauch-Ameisenpitta
Grallaria urraoensis_Antioquia-Ameisenpitta
Grallaria varia_Bartameisenpitta
Grallaria watkinsi_Buschland-Ameisenpitta
Grallaricula cucullata_Rotkopf-Ameisenpitta
Grallaricula ferrugineipectus_Rostbrust-Ameisenpitta
Grallaricula flavirostris_Ockerbrust-Ameisenpitta
Grallaricula leymebambae_Orangebrust-Ameisenpitta
Grallaricula lineifrons_Halbmond-Ameisenpitta
Grallaricula nana_Graukappen-Ameisenpitta
Grallaricula ochraceifrons_Ockerstirn-Ameisenpitta
Grallaricula peruviana_Schmuckameisenpitta
Grallina cyanoleuca_Stelzenmonarch
Grammatoptila striata_Streifenbülbülhäherling
Granatellus pelzelni_Weißflanken-Sängerkardinal
Granatellus sallaei_Graukopf-Sängerkardinal
Granatellus venustus_Rotbrust-Sängerkardinal
Granatina ianthinogaster_Veilchenastrild
Grantiella picta_Rotschnabel-Honigfresser
Graydidascalus brachyurus_Kurzschwanzpapagei
Grus americana_Schreikranich
Grus grus_Kranich
Grus japonensis_Mandschurenkranich
Grus monacha_Mönchskranich
Grus nigricollis_Schwarzhalskranich
Guaruba guarouba_Goldsittich
Gubernetes yetapa_Kehlband-Schleppentyrann
Guira guira_Guirakuckuck
Guttera pucherani_Haubenperlhuhn
Gygis alba_Feenseeschwalbe
Gymnobucco calvus_Glatzenbartvogel
Gymnocichla nudiceps_Nacktstirn-Ameisenvogel
Gymnomystax mexicanus_Gelbbauchstärling
Gymnomyza brunneirostris_Olivhonigfresser
Gymnomyza samoensis_Maohonigfresser
Gymnopithys bicolor_Weißkehl-Ameisenvogel
Gymnopithys leucaspis_Braunweiß-Ameisenvogel
Gymnopithys rufigula_Rostkehl-Ameisenvogel
Gymnorhina tibicen_Flötenkrähenstar
Gymnorhinus cyanocephalus_Schlankschnabelhäher
Gymnoris dentata_Buschsteinsperling
Gymnoris pyrgita_Sahelsteinsperling
Gymnoris superciliaris_Kapsteinsperling
Gymnoris xanthocollis_Gelbkehlsperling
Gyps fulvus_Gänsegeier
Habia atrimaxillaris_Schwarzwangenkardinal
Habia cristata_Scharlachhaubenkardinal
Habia fuscicauda_Rotkehlkardinal
Habia gutturalis_Graurückenkardinal
Habia rubica_Karmesinkardinal
Haematopus ater_Chileausternfischer
Haematopus bachmani_Klippenausternfischer
Haematopus fuliginosus_Rußausternfischer
Haematopus leucopodus_Magellanausternfischer
Haematopus longirostris_Australausternfischer
Haematopus ostralegus_Austernfischer
Haematopus palliatus_Braunmantel-Austernfischer
Haematopus unicolor_Neuseeland-Austernfischer
Haematortyx sanguiniceps_Rotkopfwachtel
Haemorhous cassinii_Cassingimpel
Haemorhous mexicanus_Hausgimpel
Haemorhous purpureus_Purpurgimpel
Hafferia fortis_Schwarzgrau-Ameisenvogel
Hafferia immaculata_Schwarzameisenvogel
Hafferia zeledoni_Panamáameisenvogel
Halcyon albiventris_Braunkopfliest
Halcyon badia_Kastanienliest
Halcyon chelicuti_Streifenliest
Halcyon coromanda_Feuerliest
Halcyon leucocephala_Graukopfliest
Halcyon malimbica_Zügelliest
Halcyon pileata_Kappenliest
Halcyon senegalensis_Senegalliest
Halcyon smyrnensis_Braunliest
Haliaeetus albicilla_Seeadler
Haliaeetus humilis_Braunschwanz-Seeadler
Haliaeetus ichthyaetus_Graukopf-Seeadler
Haliaeetus leucocephalus_Weißkopf-Seeadler
Haliaeetus leucogaster_Weißbauch-Seeadler
Haliaeetus pelagicus_Riesenseeadler
Haliaeetus vocifer_Schreiseeadler
Haliastur indus_Brahmanenmilan
Haliastur sphenurus_Keilschwanzmilan
Hapalocrex flaviventer_Yellow-breasted Crake
Hapalopsittaca amazonina_Rostkopfpapagei
Hapalopsittaca fuertesi_Fuertespapagei
Hapaloptila castanea_Diademfaulvogel
Haplophaedia aureliae_Kupferglanz-Höschenkolibri
Haplospiza unicolor_Einfarb-Ammertangare
Harpactes ardens_Philippinentrogon
Harpactes diardii_Diardtrogon
Harpactes duvaucelii_Rotbürzeltrogon
Harpactes erythrocephalus_Rotkopftrogon
Harpactes fasciatus_Malabartrogon
Harpactes kasumba_Rotnackentrogon
Harpactes oreskios_Orangebauchtrogon
Harpactes orrhophaeus_Zimtbürzeltrogon
Harpagus bidentatus_Rostbrust-Zahnhabicht
Harpagus diodon_Rostschenkel-Zahnhabicht
Harpia harpyja_Harpyie
Harpyopsis novaeguineae_Papuaadler
Hedydipna collaris_Halsband-Nektarvogel
Hedydipna metallica_Erznektarvogel
Hedydipna platura_Grünkehl-Nektarvogel
Heliangelus amethysticollis_Amethystsonnennymphe
Heliangelus exortis_Grünband-Sonnennymphe
Heliangelus viola_Purpurkehl-Sonnennymphe
Helicolestes hamatus_Hakenbussard
Heliobletus contaminatus_Ockerbrauen-Baumspäher
Heliodoxa jacula_Grünstirn-Brillantkolibri
Heliodoxa leadbeateri_Violettstirn-Brillantkolibri
Heliodoxa rubinoides_Braunbauch-Brillantkolibri
Heliomaster constantii_Funkenkehlkolibri
Heliomaster longirostris_Rosenkehlkolibri
Heliornis fulica_Zwergbinsenralle
Hellmayrea gularis_Kurzschwanz-Dickichtschlüpfer
Helmitheros vermivorum_Haldenwaldsänger
Hemicircus canente_Rundschwanzspecht
Hemicircus concretus_Kurzschwanzspecht
Hemignathus wilsoni_Hawaii-Sichelkleidervogel
Hemiprocne comata_Ohrenbaumsegler
Hemiprocne coronata_Kronenbaumsegler
Hemiprocne longipennis_Haubenbaumsegler
Hemiprocne mystacea_Bartbaumsegler
Hemipus hirundinaceus_Sundaschnäppervanga
Hemipus picatus_Elsterschnäppervanga
Hemispingus auricularis_White-browed Hemispingus
Hemispingus piurae_Piura Hemispingus
Hemithraupis flavicollis_Gelbbürzeltangare
Hemithraupis guira_Guiratangare
Hemithraupis ruficapilla_Rostkappentangare
Hemitriccus cinnamomeipectus_Zimtbrust-Todityrann
Hemitriccus cohnhafti_Acretodityrann
Hemitriccus diops_Weißstern-Todityrann
Hemitriccus flammulatus_Streifenbrust-Todityrann
Hemitriccus furcatus_Gabelschwanz-Todityrann
Hemitriccus granadensis_Schwarzkehl-Todityrann
Hemitriccus griseipectus_Weißbauch-Todityrann
Hemitriccus inornatus_Pelzelntodityrann
Hemitriccus iohannis_Braunzügel-Todityrann
Hemitriccus josephinae_Grauwangen-Todityrann
Hemitriccus margaritaceiventer_Perlbauch-Todityrann
Hemitriccus minimus_Zwergtodityrann
Hemitriccus minor_Kleintodityrann
Hemitriccus mirandae_Ockerbauch-Todityrann
Hemitriccus nidipendulus_Grünrücken-Todityrann
Hemitriccus obsoletus_Braunbrust-Todityrann
Hemitriccus orbitatus_Augenring-Todityrann
Hemitriccus rufigularis_Graukappen-Todityrann
Hemitriccus striaticollis_Streifenkehl-Todityrann
Hemitriccus zosterops_Weißaugen-Todityrann
Hemixos castanonotus_Braunmantelbülbül
Hemixos cinereus_Malaienbülbül
Hemixos flavala_Aschbülbül
Henicorhina anachoreta_Gipfelzaunkönig
Henicorhina leucophrys_Einsiedlerzaunkönig
Henicorhina leucoptera_Bindenflügel-Zaunkönig
Henicorhina leucosticta_Waldzaunkönig
Henicorhina negreti_Negretzaunkönig
Herpetotheres cachinnans_Lachfalke
Herpsilochmus atricapillus_Schwarzscheitel-Ameisenfänger
Herpsilochmus axillaris_Gelbkehl-Ameisenfänger
Herpsilochmus dorsimaculatus_Fleckenmantel-Ameisenfänger
Herpsilochmus dugandi_Marañónameisenfänger
Herpsilochmus gentryi_Gelbbrust-Ameisenfänger
Herpsilochmus longirostris_Fleckenbrust-Ameisenfänger
Herpsilochmus motacilloides_Fahlbauch-Ameisenfänger
Herpsilochmus parkeri_Graukehl-Ameisenfänger
Herpsilochmus pectoralis_Brustband-Ameisenfänger
Herpsilochmus pileatus_Weißbrauen-Ameisenfänger
Herpsilochmus roraimae_Tepuiameisenfänger
Herpsilochmus rufimarginatus_Paranáameisenfänger
Herpsilochmus sellowi_Caatingaameisenfänger
Herpsilochmus stictocephalus_Toddameisenfänger
Herpsilochmus sticturus_Salvinameisenfänger
Heterocercus aurantiivertex_Orangescheitelpipra
Heteromirafra archeri_Somalispornlerche
Heteromyias albispecularis_Graukopf-Farnschnäpper
Heteromyias cinereifrons_Graustirn-Farnschnäpper
Heterophasia auricularis_Weißohrsibia
Heterophasia capistrata_Schwarzkappensibia
Heterophasia desgodinsi_Schwarzkopfsibia
Heterophasia gracilis_Grausibia
Heterophasia melanoleuca_Schwarzrückensibia
Heterophasia picaoides_Langschweifsibia
Heterophasia pulchella_Prachtsibia
Heterospingus xanthopygius_Rotbrauentangare
Hieraaetus pennatus_Zwergadler
Hierococcyx bocki_Grausperberkuckuck
Hierococcyx fugax_Fluchtkuckuck
Hierococcyx hyperythrus_Weißnackenkuckuck
Hierococcyx nisicolor_Pfeifkuckuck
Hierococcyx pectoralis_Philippinenkuckuck
Hierococcyx sparverioides_Sperberkuckuck
Hierococcyx vagans_Bartkuckuck
Hierococcyx varius_Wechselkuckuck
Himantopus himantopus_Stelzenläufer
Himantopus leucocephalus_Weißgesicht-Stelzenläufer
Himantopus melanurus_Halsband-Stelzenläufer
Himantopus mexicanus_Schwarznacken-Stelzenläufer
Himatione sanguinea_Apapanekleidervogel
Hippolais icterina_Gelbspötter
Hippolais languida_Dornspötter
Hippolais olivetorum_Olivenspötter
Hippolais polyglotta_Orpheusspötter
Hirundinea ferruginea_Schwalbentyrann
Hirundo angolensis_Angolaschwalbe
Hirundo neoxena_Glücksschwalbe
Hirundo rustica_Rauchschwalbe
Hirundo smithii_Rotkappenschwalbe
Hirundo tahitica_Tahitischwalbe
Histrionicus histrionicus_Kragenente
Horornis acanthizoides_Gelbbauch-Seidensänger
Horornis brunnescens_Blassbauch-Seidensänger
Horornis canturians_Mandschurenseidensänger
Horornis diphone_Japanseidensänger
Horornis flavolivaceus_Olivseidensänger
Horornis fortipes_Bergseidensänger
Horornis parens_Schattenseidensänger
Horornis ruficapilla_Fidschiseidensänger
Horornis seebohmi_Luzonseidensänger
Horornis vulcanius_Sundaseidensänger
Human_Human
Hydrobates pelagicus_Sturmwellenläufer
Hydrocoloeus minutus_Zwergmöwe
Hydrophasianus chirurgus_Fasanenblatthühnchen
Hydroprogne caspia_Raubseeschwalbe
Hydropsalis cayennensis_Weißschwanz-Nachtschwalbe
Hydropsalis climacocerca_Staffelschwanz-Nachtschwalbe
Hydropsalis maculicaudus_Fleckschwanz-Nachtschwalbe
Hydropsalis torquata_Scherenschwanz-Nachtschwalbe
Hydrornis baudii_Blauscheitelpitta
Hydrornis caeruleus_Riesenpitta
Hydrornis cyaneus_Blaupitta
Hydrornis elliotii_Streifenbauchpitta
Hydrornis irena_Malaienbindenpitta
Hydrornis schwaneri_Borneobindenpitta
Hydrornis soror_Blaubürzelpitta
Hylexetastes perrotii_Weißbart-Baumsteiger
Hylexetastes stresemanni_Wellenbauch-Baumsteiger
Hylexetastes uniformis_Braunkehl-Baumsteiger
Hylia prasina_Grünbaumsänger
Hylocharis chrysura_Goldsaphirkolibri
Hylocharis cyanus_White-chinned Sapphire
Hylocharis eliciae_Blue-throated Goldentail
Hylocharis leucotis_White-eared Hummingbird
Hylocharis sapphirina_Rotkehl-Saphirkolibri
Hylocharis xantusii_Xantus's Hummingbird
Hylocichla mustelina_Walddrossel
Hylomanes momotula_Zwergmotmot
Hylopezus auricularis_Braunwangen-Ameisenpitta
Hylopezus berlepschi_Olivmantel-Ameisenpitta
Hylopezus dives_Orangeflanken-Ameisenpitta
Hylopezus fulviventris_Weißwangen-Ameisenpitta
Hylopezus macularius_Brillenameisenpitta
Hylopezus nattereri_Fleckenbauch-Ameisenpitta
Hylopezus ochroleucus_Weißbrauen-Ameisenpitta
Hylopezus paraensis_Paraameisenpitta
Hylopezus perspicillatus_Orangewangen-Ameisenpitta
Hylopezus whittakeri_Alta-Floresta-Ameisenpitta
Hylophilus amaurocephalus_Grauaugenvireo
Hylophilus brunneiceps_Braunkopfvireo
Hylophilus flavipes_Buschvireo
Hylophilus olivaceus_Olivvireo
Hylophilus pectoralis_Aschkopfvireo
Hylophilus poicilotis_Rostkappenvireo
Hylophilus semicinereus_Graubrustvireo
Hylophilus thoracicus_Rio-de-Janeiro-Vireo
Hylophylax naevioides_Rotmantel-Ameisenwächter
Hylophylax naevius_Ockerflecken-Ameisenwächter
Hylophylax punctulatus_Weißflecken-Ameisenwächter
Hylorchilus navai_Navazaunkönig
Hylorchilus sumichrasti_Schmalschnabel-Zaunkönig
Hymenops perspicillatus_Brillendunkeltyrann
Hypergerus atriceps_Pirolsänger
Hypnelus bicinctus_Doppelband-Faulvogel
Hypnelus ruficollis_Rostkehl-Faulvogel
Hypocnemis cantator_Rostflanken-Ameisenschnäpper
Hypocnemis flavescens_Strichelschulter-Ameisenschnäpper
Hypocnemis hypoxantha_Gelbbrauen-Ameisenschnäpper
Hypocnemis ochrogyna_Rondoniaameisenschnäpper
Hypocnemis peruviana_Rostschulter-Ameisenschnäpper
Hypocnemis striata_Spixameisenschnäpper
Hypocnemis subflava_Gelbbrust-Ameisenschnäpper
Hypocnemoides maculicauda_Südamazonien-Ameisenschnäpper
Hypocnemoides melanopogon_Nordamazonien-Ameisenschnäpper
Hypocolius ampelinus_Seidenwürger
Hypoedaleus guttatus_Perlenmantel-Ameisenwürger
Hypopyrrhus pyrohypogaster_Rotbauchstärling
Hypothymis azurea_Schwarznackenmonarch
Hypothymis puella_Sulawesimonarch
Hypsipetes amaurotis_Orpheusbülbül
Hypsipetes borbonicus_Réunion-Rotschnabelbülbül
Hypsipetes everetti_Everettbülbül
Hypsipetes ganeesa_Indien-Rotschnabelbülbül
Hypsipetes guimarasensis_Visayasbülbül
Hypsipetes leucocephalus_China-Rotschnabelbülbül
Hypsipetes madagascariensis_Madagaskar-Rotschnabelbülbül
Hypsipetes olivaceus_Mauritius-Rotschnabelbülbül
Hypsipetes philippinus_Rostbrustbülbül
Hypsipetes siquijorensis_Schieferkopfbülbül
Ianthocincla albogularis_White-throated Laughingthrush
Ianthocincla caerulata_Gray-sided Laughingthrush
Ianthocincla chinensis_Black-throated Laughingthrush
Ianthocincla davidi_Pere David's Laughingthrush
Ianthocincla delesserti_Wayanad Laughingthrush
Ianthocincla lunulata_Wellenhäherling
Ianthocincla maxima_Riesenhäherling
Ianthocincla nuchalis_Chestnut-backed Laughingthrush
Ianthocincla ocellata_Waldhäherling
Ianthocincla pectoralis_Greater Necklaced Laughingthrush
Ianthocincla poecilorhyncha_Rusty Laughingthrush
Ianthocincla ruficollis_Rufous-necked Laughingthrush
Ianthocincla sannio_White-browed Laughingthrush
Ianthocincla treacheri_Chestnut-hooded Laughingthrush
Ibidorhyncha struthersii_Ibisschnabel
Ibycter americanus_Rotkehlkarakara
Ichthyaetus audouinii_Korallenmöwe
Ichthyaetus ichthyaetus_Fischmöwe
Ichthyaetus melanocephalus_Schwarzkopfmöwe
Icteria virens_Flötenstärling
Icterus abeillei_Schwarzmanteltrupial
Icterus auricapillus_Orangekopftrupial
Icterus bullockii_Bullocktrupial
Icterus cayanensis_Epaulettentrupial
Icterus chrysater_Schwarzflügeltrupial
